ljo_2017_id	label	성명	name	f_name	r_name	a_name	字	號	諡號	birth_year	death_year	exam_year	status	posts	choronym	residence
PCm_9999_000383	KM	차약춘	車若椿									9999			延安 車	
PCm_9999_000384	KM	최돈례	崔敦禮			崔端禮						9999			水原 崔	
PCm_9999_000385	KM	임궤	林軌									9999			安東 林	
PCm_9999_000386	KM	장윤문	張允文									9999			水原 張	
PCm_9999_000387	KM	김신윤	金莘尹									9999				
PCm_9999_000389	KM	곽양선	郭陽宣									9999				
PCm_9999_000390	KM	이응초	李應招								1181	9999				
PCm_9999_000391	KM	최유고	崔瑜賈									9999				
PCm_9999_000392	KM	이자문	李資文									9999				
PCm_9999_000437	KM	임부	任溥									9999			長興 任	
PCm_9999_000438	KM	임유	任濡	任克仁					良淑	1149	1212	9999			長興 任	
PCm_9999_000439	KM	유택	柳澤									9999			文化 柳	
PCm_9999_000440	KM	김태서	金台瑞						文莊		1257	9999			慶州 金	
PCm_9999_000441	KM	오세재	吳世才				德全		玄靖	1133		9999			高敞 吳	
PCm_9999_000442	KM	이공로	李公老				去華				1224	9999			丹陽 李	
PCm_9999_000443	KM	조통	趙通				亦樂					9999			玉果 趙	
PCm_9999_000444	KM	최지충	崔祗忠									9999			江陵 崔	
PCm_9999_000445	KM	함순	咸淳			咸脩						9999			楊根 咸	
PCm_9999_000446	KM	민식	閔湜								1201	9999	進士		驪興 閔	
PCm_9999_000447	KM	권경중	權敬中									9999				
PCm_9999_000448	KM	채정	蔡靖								1217	9999			陰城 蔡	
PCm_9999_000449	KM	이간	李侃			李方榮						9999			仁川 李	
PCm_9999_000450	KM	이송무	李松茂									9999			京山 李	
PCm_9999_000451	KM	이백중	李百中									9999			京山 李	
PCm_9999_000452	KM	전보룡	田甫龍									9999			泰仁 田	
PCm_9999_000453	KM	김공수	金公粹									9999			光山 金	
PCm_9999_000454	KM	최영유	崔永濡									9999				
PCm_9999_000455	KM	김중권	金仲權			金施政						9999			通川 金	
PCm_9999_000456	KM	이윤보	李允甫									9999				
PCm_9999_000457	KM	김태신	金台臣									9999				
PCm_9999_000458	KM	김온기	金蘊琦									9999				
PCm_9999_000459	KM	김평	金平								1205	9999				
PCm_9999_000460	KM	백광신	白光臣									9999			藍浦 白	
PCm_9999_000461	KM	안유부	安有孚									9999				
PCm_9999_000462	KM	최탄	崔坦									9999				
PCm_9999_000463	KM	이득소	李得紹									9999				
PCm_9999_000464	KM	이종규	李宗規									9999				
PCm_9999_000475	KM	임득후	林得侯									9999				
PCm_9999_000476	KM	정숙	鄭肅									9999			海州 鄭	
PCm_9999_000477	KM	유정	庾靖									9999			茂松 庾	
